Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
1365,6.4,3.3,7.6,2.8,3.9,3.11,Moderate,GenZ
1366,8.6,1.6,8.1,4,1.7,2.94,High,GenZ
1367,8.6,0.2,9.3,2.7,3.2,3.11,High,GenZ
1368,7.4,3.5,6.9,4.5,1.7,2.95,Moderate,GenZ
1369,5.5,1.9,10,4.6,2,2.83,Low,GenZ
1370,6.2,1.6,8.9,4.6,2.7,2.63,Moderate,GenZ
1371,6.1,3.7,8,2.3,3.9,3.41,Moderate,GenZ
1372,7.8,1.9,7.5,1.1,5.7,3.18,Moderate,GenZ
1373,9.1,2.2,5.7,4.6,2.4,3.17,High,GenZ
1374,7.6,0.5,9.7,1.1,5.1,3.07,Moderate,GenZ
1375,6.3,1.6,6.9,4.8,4.4,2.69,Moderate,GenZ
1376,6.3,2,5.7,3.7,6.3,2.91,High,GenZ
1377,7.8,2.9,9.7,3.3,0.3,3.09,Moderate,GenZ
1378,9.5,3.9,9.3,0.1,1.2,3.28,High,GenZ
1379,9.7,1.7,5,2.7,4.9,3.47,High,GenZ
1380,6.7,1.9,8.1,5.2,2.1,2.88,Moderate,GenZ
1381,8.3,1.7,9.1,4.4,0.5,3.26,High,GenZ
1382,6.4,0.2,8.3,5.2,3.9,2.75,Moderate,GenZ
1383,5.8,3.2,9.3,5.2,0.5,2.96,Low,GenZ
1384,6.6,2.2,5.3,0.3,9.6,2.94,High,GenZ
1385,8.6,1.8,6.3,1.1,6.2,3.2,High,GenZ
1386,7.4,1.4,6.6,5.8,2.8,2.87,Moderate,GenZ
1387,8.2,0.1,7.2,5.3,3.2,3.12,High,GenZ
1388,8.8,2.4,7.9,0.3,4.6,3.26,High,GenZ
1389,5.7,2.5,6,3,6.8,2.5,Low,GenZ
1390,9.7,3.4,8.6,0.2,2.1,3.53,High,GenZ
1391,5.5,2,5.8,5.9,4.8,2.82,High,GenZ
1392,6.8,2.6,5.6,2.6,6.4,2.77,High,GenZ
1393,6.4,3.6,5.2,5.5,3.3,2.86,High,GenZ
1394,8.9,0.1,9.8,2.7,2.5,3.51,High,GenZ
1395,6.5,1.5,5.3,5.9,4.8,3,High,GenZ
1396,7.2,3.8,6.2,3.2,3.6,3.02,Moderate,GenZ
1397,7.4,2.8,5.3,1.2,7.3,3.25,High,GenZ
1398,5.9,2.3,6.1,5.2,4.5,2.72,Low,GenZ
1399,9.7,2.1,6.8,1.3,4.1,3.55,High,GenZ
1400,9.7,1.6,8.5,2.1,2.1,3.87,High,GenZ
1401,7.6,1.1,7.3,2.8,5.2,3.2,Moderate,GenZ
1402,6.6,0.2,7.5,3.3,6.4,3.02,Moderate,GenZ
1403,5.8,3,9.9,5,0.3,2.93,Low,GenZ
1404,8.5,1.8,7.7,5.1,0.9,3.23,High,GenZ
1405,7.4,1.5,7.5,3.5,4.1,3.33,Moderate,GenZ
1406,5.5,2.4,5.6,0.5,10,3.11,High,GenZ
1407,7.6,1.6,7.9,0.5,6.4,2.89,Moderate,GenZ
1408,9.9,2.2,8.4,1.1,2.4,3.43,High,GenZ
1409,5.5,3.9,6.4,2.5,5.7,2.8,Low,GenZ
1410,9.1,2.1,6.4,0.4,6,3.37,High,GenZ
1411,5.8,3.6,8.4,1.5,4.7,2.91,Low,GenZ
1412,7.9,1.6,6.8,1.3,6.4,3.1,Moderate,GenZ
1413,8.3,3.9,5.9,3.5,2.4,2.95,High,GenZ
1414,6.3,3.3,7.4,3.3,3.7,2.52,Moderate,GenZ
1415,6.5,0.7,5.4,4.3,7.1,3.1,High,GenZ
1416,7,1.7,7.3,2.2,5.8,2.85,Moderate,GenZ
1417,5.5,1.2,8.3,4,5,2.76,Low,GenZ
1418,6,0.8,5.1,5.4,6.7,2.54,High,GenZ
1419,6.1,0.9,6.4,0.8,9.8,2.79,Moderate,GenZ
1420,5.7,2.6,6.7,4.2,4.8,2.9,Low,GenZ
1421,7.8,1,8.3,0.7,6.2,2.69,Moderate,GenZ
1422,6.3,2.4,9.4,5.9,0,3.22,Moderate,GenZ
1423,8,1.6,6.1,1.5,6.8,2.75,Moderate,GenZ
1424,9.6,1.5,6.9,2.3,3.7,3.37,High,GenZ
1425,9.2,2.6,8.1,1.4,2.7,3.39,High,GenZ
1426,7,2,8.3,0.1,6.6,3.27,Moderate,GenZ
1427,9.4,1.8,6.7,0.8,5.3,3.37,High,GenZ
1428,7,2.7,7.1,5.8,1.4,2.47,Moderate,GenZ
1429,8,3.2,5.5,2.4,4.9,3.36,High,GenZ
1430,9.3,0.3,5.4,5.1,3.9,3.02,High,GenZ
1431,6.1,2.7,7.7,5,2.5,3.04,Moderate,GenZ
1432,7.1,1.3,8,5.6,2,3.08,Moderate,GenZ
1433,9.2,4,5.1,0.6,5.1,3.62,High,GenZ
1434,6.4,1,8.9,0.3,7.4,3.04,Moderate,GenZ
1435,6.8,2,7.8,4.4,3,3.27,Moderate,GenZ
1436,7.9,2.2,8.2,1.5,4.2,2.87,Moderate,GenZ
1437,5.4,0.5,6.1,3,9,2.91,Low,GenZ
1438,8.9,1.4,7,2.4,4.3,3.5,High,GenZ
1439,6,0.2,8,5.9,3.9,2.76,Moderate,GenZ
1440,9.1,2.8,9.7,1,1.4,3.53,High,GenZ
1441,8.3,1.9,8.2,2.5,3.1,3.25,High,GenZ
1442,7.6,3.2,8.7,3,1.5,2.86,Moderate,GenZ
1443,5.6,2.9,7.5,5.4,2.6,2.98,Low,GenZ
1444,5.7,3,5,1,9.3,2.42,High,GenZ
1445,7.9,2.9,9.6,2.5,1.1,2.99,Moderate,GenZ
1446,5,0.5,7.7,4.1,6.7,3.07,Low,GenZ
1447,7.1,2.9,7.6,0.4,6,3.15,Moderate,GenZ
1448,8.6,3.6,5.6,5.9,0.3,3.21,High,GenZ
1449,6,0,10,1.7,6.3,2.7,Moderate,GenZ
1450,7.9,3.6,6.6,4,1.9,3.29,Moderate,GenZ
1451,5.9,2.5,6.7,1.3,7.6,2.7,Low,GenZ
1452,9.5,1.6,6.2,2.7,4,3.32,High,GenZ
1453,6.6,3,9.9,2,2.5,3.03,Moderate,GenZ
1454,5.8,2.8,7.6,3.9,3.9,3.09,Low,GenZ
1455,9.4,1.8,9.5,2.5,0.8,3.91,High,GenZ
1456,6.6,3.9,8.3,0.2,5,2.93,Moderate,GenZ
1457,6.6,2.5,5.3,0.1,9.5,2.6,High,GenZ
1458,7.2,1.1,5.8,4.1,5.8,2.96,High,GenZ
1459,7.6,0.8,6.6,3.6,5.4,3.3,Moderate,GenZ
1460,8.6,2.7,7.4,3.4,1.9,3.45,High,GenZ
1461,5.2,2.5,8.9,3,4.4,2.51,Low,GenZ
1462,8.2,2.8,9.4,1.2,2.4,3.06,High,GenZ
1463,8.8,2.2,9.4,1.9,1.7,3.85,High,GenZ
1464,8.7,3.9,5.4,0.3,5.7,3.42,High,GenZ
1465,9.7,2.1,8.1,2,2.1,3.49,High,GenZ
1466,8.7,1.2,6.5,5,2.6,3.25,High,GenZ
1467,5.4,3.5,6.3,3.6,5.2,2.85,Low,GenZ
1468,7.1,2.8,6.7,1.7,5.7,3.16,Moderate,GenZ
1469,10,3,8.2,1,1.8,3.81,High,GenZ
1470,7.7,3.4,5.2,2.2,5.5,3.22,High,GenZ
1471,6.2,1.8,5.4,5.7,4.9,2.98,High,GenZ
1472,7.8,3.7,5,4.5,3,3.16,High,GenZ
1473,9.5,0.6,5.5,2.5,5.9,3.44,High,GenZ
1474,7.6,0.6,5,4.9,5.9,3.29,High,GenZ
1475,5.4,2.5,9.6,1.3,5.2,2.69,Low,GenZ
1476,8,0.7,8.7,1.8,4.8,3.25,Moderate,GenZ
1477,7.3,2.4,5.9,4.4,4,3.3,High,GenZ
1478,5.8,2.8,5.6,2.6,7.2,2.62,High,GenZ
1479,6.2,3,6.3,5.3,3.2,2.91,Moderate,GenZ
1480,8.1,0.4,7,4.3,4.2,3.24,High,GenZ
1481,8.3,2.5,6.4,2.3,4.5,3.31,High,GenZ
1482,7.5,2.8,6.2,1.9,5.6,3.02,Moderate,GenZ
1483,6.7,0.1,6.7,4.8,5.7,3.01,Moderate,GenZ
1484,7.3,0.1,9.4,0.1,7.1,3.29,Moderate,GenZ
1485,9.7,2,6.7,5.2,0.4,3.47,High,GenZ
1486,7.7,0.9,7.1,3.9,4.4,3.08,Moderate,GenZ
1487,8.6,0,9.7,0.9,4.8,3.14,High,GenZ
1488,5.2,0.5,9.9,1.9,6.5,2.61,Low,GenZ
1489,5.6,0.4,8.6,5.1,4.3,2.81,Low,GenZ
1490,6.1,2.1,6.3,5.6,3.9,2.73,Moderate,GenZ
1491,9.5,2.3,6.8,2.1,3.3,3.74,High,GenZ
1492,7.3,3.4,9.7,1.2,2.4,2.97,Moderate,GenZ
1493,7.8,0.4,6,2.5,7.3,3.24,Moderate,GenZ
1494,5.8,1.8,8,4.2,4.2,2.82,Low,GenZ
1495,6.9,3.5,7.8,2.5,3.3,3.02,Moderate,GenZ
1496,9.1,2.5,9.2,1.6,1.6,3.22,High,GenZ
1497,5.6,0.1,6.5,4.2,7.6,2.71,Low,GenZ
1498,7.5,1.7,7.1,1.4,6.3,3.32,Moderate,GenZ
1499,5.7,0.8,5.3,1.2,11,2.74,High,GenZ
1500,6.8,0,9.2,0.2,7.8,2.8,Moderate,GenZ
1501,9.7,3.6,7.7,1.6,1.4,3.22,High,GenZ
1502,8.2,0.2,5.3,2.7,7.6,3.55,High,GenZ
1503,7.7,3.6,5.5,4.9,2.3,3.06,High,GenZ
1504,6.6,1.6,5.8,3,7,2.73,High,GenZ
1505,9,1.8,7.5,4.8,0.9,3.33,High,GenZ
1506,6.3,3.5,7.9,1.3,5,3.32,Moderate,GenZ
1507,6.3,3.2,5.2,6,3.3,3,High,GenZ
1508,7,2,9.4,2.3,3.3,2.98,Moderate,GenZ
1509,7.7,0.2,5,1.5,9.6,3,High,GenZ
1510,5.6,1.6,8.2,4.3,4.3,2.91,Low,GenZ
1511,5.9,0.3,9.7,1.6,6.5,2.76,Low,GenZ
1512,9.1,3.1,8,1.3,2.5,3.46,High,GenZ
1513,6.3,0.5,7.5,3.5,6.2,2.87,Moderate,GenZ
1514,6.8,2.6,9.5,0.8,4.3,2.58,Moderate,GenZ
1515,6.9,0.6,8.1,4.4,4,3,Moderate,GenZ
1516,9.8,0.3,8,0.3,5.6,3.53,High,GenZ
1517,9.5,2.1,8.3,3.4,0.7,3.35,High,GenZ
1518,5.6,1.9,8,0.2,8.3,2.99,Low,GenZ
1519,6.4,0.1,7.1,5.4,5,2.72,Moderate,GenZ
1520,9.6,3,8.7,1.9,0.8,3.45,High,GenZ
1521,6,0.8,8.4,1.3,7.5,3.19,Moderate,GenZ
1522,8.9,1.8,9,3.6,0.7,3.27,High,GenZ
1523,8.3,0.9,6.4,1.9,6.5,3.18,High,GenZ
1524,6,1.8,9.5,0.6,6.1,2.78,Moderate,GenZ
1525,8.6,2.7,5.5,5.5,1.7,2.9,High,GenZ
1526,8.8,1,8.5,0.2,5.5,3.52,High,GenZ
1527,9.2,1.8,8.2,1.1,3.7,3.6,High,GenZ
1528,7.4,2.5,7.3,5.4,1.4,3.25,Moderate,GenZ
1529,7.5,3.4,9,1.7,2.4,3.03,Moderate,GenZ
1530,9.1,0.9,7.6,4.8,1.6,3.08,High,GenZ
1531,6.8,2.6,6.2,0.7,7.7,3,Moderate,GenZ
1532,6.4,3.4,6.7,5.8,1.7,2.98,Moderate,GenZ
1533,9.9,1.1,5.2,4.2,3.6,3.3,High,GenZ
1534,8.5,0.1,9.4,0.8,5.2,3.25,High,GenZ
1535,5.6,0.7,9.8,4.2,3.7,2.75,Low,GenZ
1536,6.7,0.9,7.4,3.3,5.7,3.26,Moderate,GenZ
1537,8.2,1,9.7,0.9,4.2,2.81,High,GenZ
1538,7.2,2.3,7.2,2.5,4.8,3.03,Moderate,GenZ
1539,8.7,2.7,9.2,0.8,2.6,3.58,High,GenZ
1540,6.8,1.9,6.6,0.9,7.8,3.38,Moderate,GenZ
1541,6.1,0.4,8.4,4,5.1,2.88,Moderate,GenZ
1542,7.9,3.9,7.7,4.1,0.4,3.4,Moderate,GenZ
1543,5.4,0.8,7.2,3.5,7.1,2.71,Low,GenZ
1544,9,2.4,6,3,3.6,3.32,High,GenZ
1545,8.7,3.1,7.5,1.4,3.3,2.99,High,GenZ
1546,8.7,1,5.9,3.2,5.2,3.17,High,GenZ
1547,6.4,2.5,5.6,3.9,5.6,2.89,High,GenZ
1548,8.9,2.4,9.9,1,1.8,3.44,High,GenZ
1549,8.4,0.3,7,5.8,2.5,2.9,High,GenZ
1550,5.6,2.8,8.2,2.2,5.2,2.91,Low,GenZ
1551,9.8,0.1,6.5,5.5,2.1,3.24,High,GenZ
1552,7.7,3.3,5.5,5.7,1.8,2.99,High,GenZ
1553,9,0.7,8.6,2.2,3.5,3.62,High,GenZ
1554,9.8,0.5,7.1,2.9,3.7,3.38,High,GenZ
1555,6.9,1.5,5.3,4.1,6.2,2.77,High,GenZ
1556,9.1,3.2,7.4,1.3,3,3.31,High,GenZ
1557,8.2,1.2,6.2,4.4,4,3.08,High,GenZ
1558,6.2,3.7,7.6,2.2,4.3,2.84,Moderate,GenZ
1559,9.4,1.6,6.7,1.2,5.1,3.11,High,GenZ
1560,8.4,1.2,7.9,0.4,6.1,3.06,High,GenZ
1561,6,1.6,9.7,2.3,4.4,2.66,Moderate,GenZ
1562,5.6,0.2,6.5,0.9,10.8,3,Low,GenZ
1563,5.9,3,5.1,3.3,6.7,2.91,High,GenZ
1564,7.8,1.3,6.5,4.4,4,2.69,Moderate,GenZ
1565,9.4,0.8,5.5,5.4,2.9,3.55,High,GenZ
1566,6.8,0.5,7.9,3.2,5.6,2.61,Moderate,GenZ
1567,6,1.8,9,3.5,3.7,2.92,Moderate,GenZ
1568,8.5,3.2,8.1,0.6,3.6,3.09,High,GenZ
1569,8.6,2.7,5.1,2.5,5.1,3.54,High,GenZ
1570,6.1,2.4,9.6,4.7,1.2,2.67,Moderate,GenZ
1571,9.6,3.9,5.1,3.4,2,3.65,High,GenZ
1572,6.3,3.9,8.1,4.5,1.2,2.89,Moderate,GenZ
1573,5.4,0.7,8.8,0.1,9,2.57,Low,GenZ
1574,8.1,2.8,6.7,0.6,5.8,3.5,High,GenZ
1575,5.3,2.4,7.6,4.5,4.2,2.25,Low,GenZ
1576,7,0.1,6.7,5.9,4.3,3.12,Moderate,GenZ
1577,9.4,1.3,7.9,4.6,0.8,3.34,High,GenZ
1578,5.4,2,9.8,4.2,2.6,2.8,Low,GenZ
1579,5.4,0.8,8.9,5,3.9,3.12,Low,GenZ
1580,5.1,3.3,8.9,1.6,5.1,3.02,Low,GenZ
1581,8.5,0.9,5.2,1.2,8.2,3.17,High,GenZ
1582,7.1,2,7.4,1.6,5.9,2.86,Moderate,GenZ
1583,5.1,2.4,7,1.8,7.7,2.84,Low,GenZ
1584,9.3,2,5.7,4.2,2.8,3.51,High,GenZ
1585,6,1.8,5.3,5,5.9,2.88,High,GenZ
1586,8.7,2.5,9,1.6,2.2,3.53,High,GenZ
1587,8.9,1.8,9.7,1.8,1.8,3.63,High,GenZ
1588,9.1,2.2,5.9,2.8,4,3.33,High,GenZ
1589,9.8,3,9.1,0.1,2,3.9,High,GenZ
1590,9.2,0.2,9.3,2.9,2.4,3.29,High,GenZ
1591,6,1.3,6.4,3.2,7.1,2.84,Moderate,GenZ
1592,6.2,1.8,7.6,4.6,3.8,2.98,Moderate,GenZ
1593,7.2,3.2,8.1,0.6,4.9,3.04,Moderate,GenZ
1594,7,3,7.9,2.3,3.8,2.81,Moderate,GenZ
1595,5.9,0.9,7.9,2.5,6.8,2.63,Low,GenZ
1596,8.3,3.4,6.3,2.9,3.1,3.26,High,GenZ
1597,9.9,1.3,8,0.4,4.4,3.33,High,GenZ
1598,9.8,2.9,8.9,1.7,0.7,3.51,High,GenZ
1599,7.9,1.8,9.3,4.8,0.2,3.34,Moderate,GenZ
1600,7.9,2.2,7.3,1.3,5.3,3.18,Moderate,GenZ
1601,5,1,7.5,2.3,8.2,2.82,Low,GenZ
1602,6.8,1.8,5.7,0.3,9.4,3.01,High,GenZ
1603,8.9,2.3,8.8,0.6,3.4,3.02,High,GenZ
1604,6.1,0,5.7,1.9,10.3,3.01,High,GenZ
1605,5.6,3.9,6.5,0.8,7.2,2.92,Low,GenZ
1606,5.3,3.4,9.8,1.4,4.1,2.53,Low,GenZ
1607,7.3,0.1,8.2,2.5,5.9,2.92,Moderate,GenZ
1608,8.3,1.7,5.9,4.1,4,3.11,High,GenZ
1609,7.8,3.4,5.6,4.7,2.5,3.02,High,GenZ
1610,8.5,1.8,9.7,0.6,3.4,3.34,High,GenZ
1611,8.2,1.5,9.8,1.5,3,3.4,High,GenZ
1612,10,1,7.2,3,2.8,3.37,High,GenZ
1613,6.5,0.1,6.1,1.7,9.6,2.72,Moderate,GenZ
1614,9.4,2.8,5.4,3.9,2.5,3.37,High,GenZ
1615,8.3,3.8,5,1.5,5.4,3.43,High,GenZ
1616,5.5,2.1,6.2,1.1,9.1,2.98,Low,GenZ
1617,9.1,0.5,7.3,5.6,1.5,3.37,High,GenZ
1618,5.9,1.3,7.1,1.9,7.8,2.91,Low,GenZ
1619,6.4,3.9,5.8,4.4,3.5,2.91,High,GenZ
1620,5.9,2.6,8.6,4.1,2.8,2.98,Low,GenZ
1621,6.6,1,9.8,5.5,1.1,3.23,Moderate,GenZ
1622,7.3,1.7,5.8,2.6,6.6,3.07,High,GenZ
1623,7.7,0.1,7.2,4.7,4.3,3.37,Moderate,GenZ
1624,9.5,0.1,7.8,4.7,1.9,3.71,High,GenZ
1625,7.7,1.3,5.7,5.3,4,3.36,High,GenZ
1626,7.9,2.7,9,2.9,1.5,3.17,Moderate,GenZ
1627,7,2.1,9,2.2,3.7,2.89,Moderate,GenZ
1628,9.6,0.4,8.2,2.4,3.4,3.4,High,GenZ
1629,7,2.7,5.3,3.6,5.4,3.17,High,GenZ
1630,5.9,3.6,8.3,5.3,0.9,2.99,Low,GenZ
1631,7.4,2.2,9.6,4.3,0.5,2.77,Moderate,GenZ
1632,7,1.6,6.4,1.6,7.4,2.97,Moderate,GenZ
1633,9.3,0.3,8.4,1,5,3.29,High,GenZ
1634,6.3,3.1,9.4,1.2,4,2.91,Moderate,GenZ
1635,7.3,1.9,9.4,4.1,1.3,3.51,Moderate,GenZ
1636,9.2,0,7,5.4,2.4,3.41,High,GenZ
1637,8.7,2.2,7.6,1.9,3.6,3.73,High,GenZ
1638,7.1,2.9,9.3,0.7,4,3.12,Moderate,GenZ
1639,7.3,1.6,8.4,1.5,5.2,3.27,Moderate,GenZ
1640,7.1,3.6,10,0.4,2.9,3.13,Moderate,GenZ
1641,6.2,3.8,9.8,0.4,3.8,3.17,Moderate,GenZ
1642,5.1,2.4,6.4,5.2,4.9,2.77,Low,GenZ
1643,6.4,2.7,8.4,1.3,5.2,2.94,Moderate,GenZ
1644,6.4,3.2,9,2.5,2.9,2.87,Moderate,GenZ
1645,8,2.4,9.1,1.9,2.6,3.01,Moderate,GenZ
1646,7.7,1.8,7.2,0.5,6.8,2.97,Moderate,GenZ
1647,8.6,0.9,6,2.5,6,3.38,High,GenZ
1648,6.9,1.8,7.7,1.2,6.4,2.75,Moderate,GenZ
1649,5.8,3.5,7.2,2.5,5,2.87,Low,GenZ
1650,7.8,2.2,8.5,1,4.5,3.06,Moderate,GenZ
1651,6.3,3.2,9.7,0.7,4.1,2.65,Moderate,GenZ
1652,5.3,1.3,5.7,4.3,7.4,2.79,High,GenZ
1653,7.7,0.6,5,4.8,5.9,3.23,High,GenZ
1654,6.7,2.3,6.6,0.5,7.9,2.77,Moderate,GenZ
1655,6.1,0.8,7.1,3.9,6.1,3.4,Moderate,GenZ
1656,9.8,2.4,7.4,2.5,1.9,3.56,High,GenZ
1657,9.6,3.3,6.6,1.1,3.4,3.45,High,GenZ
1658,8.7,2,5.3,4.3,3.7,2.96,High,GenZ
1659,9,1.2,8.3,2.3,3.2,3.74,High,GenZ
1660,9.4,2,6.6,4.5,1.5,3.46,High,GenZ
1661,6.1,1.6,9.3,4.3,2.7,2.65,Moderate,GenZ
1662,6.8,1.1,5.9,4.5,5.7,2.93,High,GenZ
1663,6.3,1.8,6.9,5.9,3.1,2.8,Moderate,GenZ
1664,5.4,2.4,8,2.5,5.7,2.77,Low,GenZ
1665,7.2,0.2,7.6,3,6,2.83,Moderate,GenZ
1666,6.3,0.7,9.8,5.1,2.1,3.03,Moderate,GenZ
1667,6.2,1.3,6,3,7.5,3.12,Moderate,GenZ
1668,5.8,3.2,9,0.8,5.2,2.88,Low,GenZ
1669,7,0.7,6.3,1.6,8.4,2.63,Moderate,GenZ
1670,9.7,0.5,9.9,0.9,3,3.72,High,GenZ
1671,8.9,1.4,5.7,5.1,2.9,3.55,High,GenZ
1672,7.8,1.9,7.5,4.4,2.4,2.91,Moderate,GenZ
1673,5.4,2.7,9.5,0.3,6.1,2.9,Low,GenZ
1674,7.2,1.6,5.7,3,6.5,2.94,High,GenZ
1675,5.6,1.9,8.8,1.5,6.2,2.89,Low,GenZ
1676,8.4,3.4,7.1,3.9,1.2,3.26,High,GenZ
1677,5.2,0.5,6,2.4,9.9,2.69,Low,GenZ
1678,8.3,2.8,7.9,1.8,3.2,3.44,High,GenZ
1679,7.9,1.4,5.4,6,3.3,3.11,High,GenZ
1680,8.3,1.3,7,1.6,5.8,3.39,High,GenZ
1681,6.7,1.6,8.6,3.1,4,3.54,Moderate,GenZ
1682,9.6,0.2,7.9,5.1,1.2,3.46,High,GenZ
1683,6.2,3.5,5.1,4.4,4.8,2.97,High,GenZ
1684,7.2,0.2,9.6,2.8,4.2,3.19,Moderate,GenZ
1685,5.1,2.8,7.4,0.7,8,3.15,Low,GenZ
1686,7.5,3.3,9.3,2.4,1.5,3.36,Moderate,GenZ
1687,5.1,2.8,7.1,3.4,5.6,2.5,Low,GenZ
1688,9.6,0.5,8.4,0,5.5,3.7,High,GenZ
1689,9.6,0.5,5.5,2,6.4,3.19,High,GenZ
1690,7.9,1.8,5.2,1.9,7.2,3.07,High,GenZ
1691,9.1,2.8,8.6,2.4,1.1,3.24,High,GenZ
1692,6.4,3.3,9.9,2.2,2.2,2.9,Moderate,GenZ
1693,5,0.6,6.6,3.5,8.3,2.89,Low,GenZ
1694,8.9,3,8,2.6,1.5,3.29,High,GenZ
1695,8.2,2.5,7.8,5.4,0.1,3.4,High,GenZ
1696,9.4,0.9,5.4,2.9,5.4,3.56,High,GenZ
1697,7.6,3.3,7.2,3.4,2.5,3.03,Moderate,GenZ
1698,8.1,3.3,5.8,3.6,3.2,3.22,High,GenZ
1699,8,0.7,5.6,5.9,3.8,2.93,High,GenZ
1700,5.9,2.7,8,3.9,3.5,2.78,Low,GenZ
1701,5.4,3.6,6.9,1.9,6.2,2.35,Low,GenZ
1702,9.3,3.7,6.5,3.9,0.6,3.24,High,GenZ
1703,8.9,3.7,6.2,3,2.2,3.49,High,GenZ
1704,5,2.3,6.7,1.9,8.1,2.64,Low,GenZ
1705,8.2,3.4,8,3.8,0.6,3.26,High,GenZ
1706,7.3,0,7.8,4,4.9,2.75,Moderate,GenZ
1707,8,2.9,7.9,0.3,4.9,3.25,Moderate,GenZ
1708,6.4,0.3,7.1,3.3,6.9,2.77,Moderate,GenZ
1709,6.6,2.9,8.2,2,4.3,3.14,Moderate,GenZ
1710,8.2,2.2,5.1,4.2,4.3,3.48,High,GenZ
1711,6.9,3.8,9.1,2.5,1.7,2.88,Moderate,GenZ
1712,6.7,1.9,6.5,3.1,5.8,2.87,Moderate,GenZ
1713,5.8,3.9,5.5,5.6,3.2,2.88,High,GenZ
1714,8.6,1.7,8.2,1.9,3.6,3.46,High,GenZ
1715,6.5,2.3,7.5,3.5,4.2,2.8,Moderate,GenZ
1716,5.4,0.2,6.3,0.4,11.7,2.53,Low,GenZ
1717,5.5,3.3,5.2,4,6,2.95,High,GenZ
1718,7.4,1.2,7.6,2.3,5.5,3.03,Moderate,GenZ
1719,7.8,0.5,10,2.4,3.3,3.43,Moderate,GenZ
1720,6.8,3.3,7.3,4.3,2.3,2.83,Moderate,GenZ
1721,5.5,3.4,8.7,1.3,5.1,2.74,Low,GenZ
1722,9.9,1,7.3,0.2,5.6,3.32,High,GenZ
1723,7,2.3,9.8,2.5,2.4,3.09,Moderate,GenZ
1724,5.2,1.3,7.9,5.7,3.9,3.04,Low,GenZ
1725,9.3,0.9,6.1,1.2,6.5,3.29,High,GenZ
1726,7.5,1.9,6.3,3,5.3,3.4,Moderate,GenZ
1727,5.2,0.5,9.4,4.5,4.4,2.9,Low,GenZ
1728,6.8,3,8.9,4,1.3,2.49,Moderate,GenZ
1729,8.6,0.8,6.7,2.8,5.1,3.52,High,GenZ
1730,6.6,0.6,7,5.9,3.9,2.83,Moderate,GenZ
1731,6.1,2.4,7.2,0.4,7.9,3.29,Moderate,GenZ
1732,7.6,3.5,6.4,0.5,6,3.12,Moderate,GenZ
1733,9.7,1.5,7.9,3.9,1,3.69,High,GenZ
1734,5.7,1.2,5.7,4.9,6.5,2.66,High,GenZ
1735,6.1,2.9,9.7,2.8,2.5,2.5,Moderate,GenZ
1736,6.6,1.9,8,5.9,1.6,3.41,Moderate,GenZ
1737,9.7,3.4,9.4,0.7,0.8,3.6,High,GenZ
1738,7,3.8,7.1,3.6,2.5,3.11,Moderate,GenZ
1739,8.5,3.8,6.2,4.1,1.4,2.93,High,GenZ
1740,8.9,2.2,8.3,1.5,3.1,3.37,High,GenZ
1741,7.4,2.5,7,1.2,5.9,3.11,Moderate,GenZ
1742,8.7,1.6,6.8,2.4,4.5,3.42,High,GenZ
1743,7,2.2,7.7,3,4.1,3.05,Moderate,GenZ
1744,5.8,0.5,9.7,3.6,4.4,2.65,Low,GenZ
1745,8.3,1.6,9.5,2.9,1.7,3.12,High,GenZ
1746,9.8,3.3,9.3,0.3,1.3,3.73,High,GenZ
1747,6.4,1.1,6.4,5.1,5,2.79,Moderate,GenZ
1748,6.2,3.2,7.8,0,6.8,2.8,Moderate,GenZ
1749,7.1,1.6,5.6,4.1,5.6,3.28,High,GenZ
1750,8.6,0,9.8,4.6,1,3.48,High,GenZ
1751,9.5,0.1,9.7,3.8,0.9,3.57,High,GenZ
1752,9.7,1.8,8,2.1,2.4,3.82,High,GenZ
1753,9.7,0.3,7.5,4.1,2.4,3.53,High,GenZ
1754,9.5,3.8,5.3,2.2,3.2,3.7,High,GenZ
1755,5.1,1.3,7.7,5.5,4.4,2.8,Low,GenZ
1756,7.7,1.1,9.5,5.3,0.4,2.99,Moderate,GenZ
1757,7,3.6,6.9,4.4,2.1,2.84,Moderate,GenZ
1758,9.6,1.8,8.7,1.4,2.5,3.43,High,GenZ
1759,5.1,0.4,7.5,4.1,6.9,3.01,Low,GenZ
1760,8.5,2.8,7.5,4.8,0.4,3.06,High,GenZ
1761,7.4,1.8,6,1.8,7,3.13,Moderate,GenZ
1762,6.2,1.2,8.9,2,5.7,2.85,Moderate,GenZ
1763,6.2,0.7,8.9,0.8,7.4,3.02,Moderate,GenZ
1764,8.4,2.5,9.1,0.2,3.8,2.65,High,GenZ
1765,6.5,1.1,5.7,1.7,9,3.02,High,GenZ
1766,8.3,1.5,8.6,1.9,3.7,2.86,High,GenZ
1767,6.5,2.2,5.1,0.5,9.7,3.1,High,GenZ
1768,8.6,0.4,9.2,4.2,1.6,3.27,High,GenZ
1769,8.1,3.3,7,1.2,4.4,3.8,High,GenZ
1770,7.7,2.3,9.7,3.9,0.4,3.3,Moderate,GenZ
